,airbnb_listing_id,suburb,ad_name,number_of_bedrooms,number_of_bathrooms,star_rating,is_superhost,number_of_reviews
1265,23856228,Lagoa da Conceição,Apartamento na beira da Lagoa da Conceição,,1.0,4.5,False,3.0
1266,22249903,Ingleses,Apartamento com piscina perto da praia,2.0,2.0,5.0,True,6.0
1267,42332083,Canasvieiras,"Praia, Piscina, no centro de Canasvieiras",1.0,1.0,,False,0.0
1268,23711744,Canasvieiras,Departamento completo (4 Pers) 2 cuadras de playa,,1.0,,False,0.0
1269,26765504,Ingleses,Moderno e aconchegante apartamento no canto Norte,2.0,2.0,,False,0.0
1270,31185507,Ingleses,Apartamento Premium 2 quartos em Ingleses,2.0,2.0,5.0,False,3.0
1271,22381876,Lagoa da Conceição,"Florianópolis ap seguro,equipado,conforto, garagem",3.0,3.0,4.5,False,17.0
1272,16293415,Ingleses,Suas férias em Ingleses Floripa,2.0,2.0,5.0,False,18.0
1273,29994358,Canasvieiras,APARTAMENTO NOVO E COMPLETO EM CANASVIEIRAS/ LINDO,2.0,1.0,5.0,True,12.0
1274,7725877,Ingleses,Cobertura Ingleses 2 quadras do mar,3.0,2.0,5.0,False,4.0
1275,41390724,Jurerê,Studio lindo no melhor resort de Jurerê ILC4313,1.0,1.0,4.5,False,10.0
1276,24654978,Centro,Apartamento espaçoso no centro da capital,3.0,2.0,5.0,True,10.0
1277,33746246,Centro,Belíssimo Apto Decorado Paralelo a Beiramar 2Do 1V,2.0,1.0,,False,1.0
1278,17027410,Ingleses,Apto 3 quartos próx. praia (piscinas + ar + wi-fi),3.0,2.0,5.0,False,4.0
1279,32871749,Jurerê,Flat II Campanário Villagio Resort,1.0,1.0,5.0,False,12.0
1280,32374298,Ingleses,Paraíso - Pé na areia - seu sonho em realidade...,1.0,1.0,,False,1.0
1281,40743404,Ingleses,Apartamento completo centrinho de Ingleses,2.0,2.0,,False,1.0
1282,40113730,Ingleses,Apartamento 2 Dorm família - Pousada São Francisco,2.0,2.0,,False,0.0
1283,15547702,Ingleses,Solar das oliveiras,2.0,2.0,,False,2.0
1284,40962265,Ingleses,Cobertura linda e aconchegante na Rua da Praia.,2.0,2.0,,False,0.0
1285,15647496,Centro,Recém reformado ao lado Beira-Mar Shopping,3.0,3.0,5.0,False,5.0
1286,16980504,Ingleses,Apto de  1 quarto com garagem na praia do Ingleses,1.0,1.0,,False,0.0
1287,36600939,Jurerê,Melhor studio completo Resort Jurerê 40m2 ILC4406,1.0,1.0,4.5,False,13.0
1288,21460562,Canasvieiras,Apartamento em Canasvieiras próximo a praia,2.0,1.0,,False,1.0
1289,17310820,Jurerê,Suíte com 65 m2 no Il Campanario Resort,1.0,1.0,5.0,True,71.0
1290,31426012,Ingleses,Apartamento frente para o mar até 5 pessoas hotel,1.0,1.0,,False,0.0
1291,31386916,Canasvieiras,Apto aconchegante. Pé na Areia. Canasvieiras.,1.0,1.0,,False,2.0
1292,38600062,Ingleses,Holiday Florianópolis - 131A,1.0,1.0,,False,0.0
1293,40987858,Ingleses,Casa da Vi,2.0,1.0,,False,0.0
1294,31715835,Ingleses,Apart 2 quartos c/ piscina a 50m Praia de Ingleses,2.0,1.0,,False,0.0
1295,22559598,Ingleses,CONDOMÍNIO DAS FLORES,2.0,1.0,,False,2.0
1296,39791856,Ingleses,(Apto 202) Novos Apartamentos nos Ingleses,2.0,2.0,5.0,True,6.0
1297,3240494,Lagoa da Conceição,Duplex @Lagoa da Conceição,2.0,3.0,5.0,False,27.0
1298,45251186,Ingleses,La casa de PRAIA centro de INGLESES - Aceita PET,1.0,1.0,,False,0.0
1299,36598386,Jurerê,Studio sensacional em Resort Jurerê ILC2303,1.0,1.0,5.0,False,12.0
1300,42349666,Jurerê,Flat em resort em Jurerê Internacional- ILC1205,1.0,1.0,,False,1.0
1301,38301049,Canasvieiras,Pousada da Mel 03 - Apartamento,1.0,1.0,5.0,True,4.0
1302,21551259,Canasvieiras,"Apto de 2 quartos, 2 wc e garagem a 400m da praia.",2.0,2.0,5.0,False,13.0
1303,15324226,Ingleses,"Passe suas férias em Florianópolis, SC, Brasil",2.0,2.0,4.5,False,10.0
1304,31468957,Ingleses,Apto dois quartos de casais nos ingleses Floripa.,2.0,2.0,,False,0.0
1305,38643061,Ingleses,APARTAMENTO INGLESES FLORIANÓPOLIS,1.0,1.0,,False,0.0
1306,38837388,Canasvieiras,"101 Aparecida,  50m do mar.",1.0,1.0,,True,1.0
1307,22398650,Ingleses,Lindo Apartamento Cobertura nos Ingleses Palmeiras,3.0,2.0,,False,2.0
1308,32792189,Ingleses,Cantinho Aconchegante apartamento,1.0,1.0,,False,0.0
1309,40889187,Ingleses,Apartamento a 50 metros da praia - Florianópolis,2.0,1.0,,False,1.0
1310,28906483,Canasvieiras,"Apto, para até 7 pessoas, 3 quadras da praia.",2.0,1.0,,False,0.0
1311,5446646,Canasvieiras,Excel. Dto.1 quarto a 20 Mt do mar -  Apart. 102,1.0,1.0,5.0,False,76.0
1312,14212367,Ingleses,Apto aconchegante na praia dos Ingleses 1104,1.0,1.0,4.0,False,5.0
1313,23833282,Ingleses,Super localização! Cobertura 3 qt à 100 m do mar!,3.0,2.0,,True,1.0
1314,24405353,Lagoa da Conceição,Studio confortável Beira da Lagoa da Conceição,1.0,1.0,5.0,True,18.0
1315,41983745,Ingleses,Entre la montaña y el mar,2.0,2.0,,False,1.0
1316,35514913,Ingleses,ALUGUEL PRAIA DOS INGLESES (FLORIANÓPOLIS),1.0,1.0,,False,0.0
1317,30490860,Canasvieiras,Verão 2019/2020  FLAT MAR DE PÉROLAS  apto 02,1.0,1.0,,False,0.0
1318,22743316,Jurerê,Lindo Apto. Il Campanário Vista Mar com Varanda,1.0,1.0,5.0,True,60.0
1319,39166008,Ingleses,"330 METROS DO MAR, AP 101, PRAIA DOS INGLESES NORT",2.0,1.0,4.5,False,19.0
1320,23354271,Ingleses,"Flat maravilhoso, pé na areia. Ingleses Acquamar",2.0,1.0,5.0,False,7.0
1321,40452085,Canasvieiras,Uma quadra da praia.,2.0,2.0,,False,1.0
1322,42357263,Ingleses,Charmoso apt a 250m da praia e a 50m das dunas!,2.0,3.0,,False,1.0
1323,40227737,Canasvieiras,Estúdio Mirante,,1.0,,False,0.0
1324,16574206,Ingleses,Ap área nobre Ingleses próx a praia C/AR e GARAGEM,2.0,1.0,5.0,False,16.0
1325,41149365,Ingleses,Lindo ap aluguel temporada Florianópolis,1.0,1.0,,False,0.0
1326,35945175,Ingleses,Conforto e lazer,3.0,2.0,5.0,False,3.0
1327,30117467,Canasvieiras,Apartamentos modernos - temporada 2019/2020 (06),2.0,1.0,,False,1.0
1328,11564468,Ingleses,Praia dos Ingleses - 2018/2019,1.0,1.0,4.5,False,15.0
1329,23019485,Ingleses,"20m do mar, melhor vista, amplo e equipado.",3.0,3.0,5.0,False,7.0
1330,15802686,Jurerê,Lindo e aconchegante apartamento em Jurerê,2.0,2.0,5.0,True,16.0
1331,30896245,Ingleses,Apartamento Praia dos Ingleses - Florianópolis/SC,2.0,2.0,,False,2.0
1332,39750908,Canasvieiras,Pé na areia no centrinho de Canas!,1.0,1.0,5.0,True,7.0
1333,13936717,Ingleses,Apto nos Ingleses a 200m da praia,3.0,2.0,5.0,False,20.0
1334,40607002,Ingleses,Apartamento completo no Villa Giardino - Ingleses,3.0,3.0,,False,2.0
1335,40207617,Jurerê,Um aconchegante Studio a 5 minutos da praia de Jurerê JA04G,1.0,1.0,5.0,False,5.0
1336,36310402,Ingleses,Apartamento nos Ingleses Águas de Março,1.0,1.0,,False,0.0
1337,21527487,Canasvieiras,Excelente Apartamento en Playa De Canasvieiras!,2.0,1.0,,False,0.0
1338,41060799,Ingleses,PROMOÇÃO Luxo & Pé na Areia na Praia dos Ingleses,,2.0,,False,0.0
1339,31885284,Centro,Apto Mobiliado CENTRO muito amplo e arejado.,1.0,1.0,,False,1.0
1340,38996723,Canasvieiras,Apto confortável na praia de canasvieiras,1.0,1.0,5.0,False,12.0
1341,279586,Canasvieiras,Duplex Espaçoso Próximo à Praia,3.0,2.0,4.5,False,52.0
1342,27745637,Canasvieiras,Apartamento com vista para o mar,3.0,2.0,,False,0.0
1343,42121919,Canasvieiras,APTO 2 QTOS EM CONDOMÍNIO FECHADO - BEM LOCALIZADO,2.0,1.0,,False,0.0
1344,28102659,Canasvieiras,Kitnet - 100 metros do mar,1.0,1.0,,False,0.0
1345,40348824,Jurerê,Apartamento aconchegante pertinho da praia.,2.0,2.0,5.0,False,6.0
1346,41632572,Canasvieiras,Apto na Praia de Canasvieiras,1.0,1.0,,False,0.0
1347,40692071,Canasvieiras,ACOCHEGANTE APARTAMENTO EM CANASVIEIRAS!!!,2.0,1.0,,True,1.0
1348,39645290,Ingleses,Aconchegante apartamento Studio,,1.0,,False,0.0
1349,36799662,Ingleses,"Novo, perfeito para família! wi-fi e churrasqueira",1.0,1.0,,False,2.0
1350,39302436,Canasvieiras,Villa do Mar 2 quartos a uma quadra do mar,2.0,1.0,,True,0.0
1351,42072257,Canasvieiras,"Apartamento um dormitório, Canasvieiras.",1.0,1.0,,False,0.0
1352,39642200,Centro,Apartamento com belíssima vista para o mar.,3.0,2.0,,False,1.0
1353,40946024,Ingleses,Apto perto da praia,2.0,1.0,5.0,False,3.0
1354,15715616,Jurerê,Studio pé na areia na praia mais badalada da Ilha,1.0,1.0,5.0,True,215.0
1355,37277277,Canasvieiras,Residencial Messina - Studio,1.0,1.0,,True,1.0
1356,31610003,Ingleses,Apto total vista ao mar,3.0,2.0,,False,0.0
1357,40288409,Jurerê,Apartamento de 3 Quartos / Moderno / Alto Padrão,3.0,2.0,5.0,False,6.0
1358,23335025,Canasvieiras,Ótimo local para descansar e aproveitar as praias.,1.0,1.0,,False,0.0
1359,38236478,Ingleses,Apto com 2 suítes - Praia dos Ingleses (101),2.0,2.0,4.5,True,23.0
1360,38795392,Ingleses,Apartamento frente MAR Ingleses Florianópolis SC.,1.0,1.0,,False,2.0
1361,3151162,Lagoa da Conceição,Morada dos Golfinhos residencial,2.0,1.0,5.0,False,9.0
1362,41548221,Ingleses,Apartamento no Ingleses Florianópolis,2.0,2.0,,False,0.0
1363,30105969,Ingleses,Apartamento praia dos Ingleses-Floripa (211) SI,3.0,2.0,,False,1.0
1364,38300509,Canasvieiras,Pousada da Mel 06 -    suite com cozinha completa,1.0,1.0,5.0,True,6.0
1365,22591984,Canasvieiras,Canasvieiras - Florianópolis - Santa Cantarina,1.0,1.0,5.0,False,12.0
1366,41399938,Ingleses,condominio vila gentil,2.0,2.0,,False,0.0
1367,41144133,Canasvieiras,Apartamento Canasvieiras,2.0,2.0,,False,0.0
1368,29904883,Canasvieiras,Canasvieiras - apartamento em frente ao mar,1.0,1.0,4.5,True,36.0
1369,44614390,Lagoa da Conceição,Apto para 6 pessoas com lareira,2.0,1.0,,False,0.0
1370,8547943,Ingleses,Apto de um dorm.  Residencial  Água do Mar nº 11,1.0,1.0,,False,0.0
1371,42314425,Ingleses,Topázio 11(01),,1.0,,True,0.0
1372,21667042,Ingleses,AP NOVO! 1°Locação! Ingleses! VILA DAS PALMEIRAS I,3.0,2.0,5.0,True,18.0
1373,16483895,Ingleses,Ap completo 2q c/ar Wifi a 250m do mar,2.0,1.0,5.0,False,16.0
1374,40344251,Ingleses,Amplo apartamento nos Ingleses em área nobre,3.0,3.0,,False,0.0
1375,15785976,Canasvieiras,Apartamento en Canasveiras,1.0,1.0,4.5,False,13.0
1376,31237360,Ingleses,Cobertura de frente para o mar. Pé na areia.,3.0,3.0,4.5,False,5.0
1377,31169818,Ingleses,Holiday Florianópolis - 148B,1.0,1.0,,False,0.0
1378,21057992,Ingleses,"Lindo e Encantador Apartamento, Ingleses, Floripa",2.0,2.0,5.0,True,23.0
1379,16505599,Jurerê,Jurerê - Direto na Praia,1.0,1.0,4.5,False,54.0
1380,41790594,Ingleses,Excelente apartamento FRENTE MAR,2.0,2.0,,False,1.0
1381,32811807,Ingleses,Apartamento no Hotel Ingleses Acquamar Pé na Areia,1.0,1.0,,False,1.0
1382,36699987,Canasvieiras,Dto nuevo en canasvieras  Dos eucaliptos N°2,2.0,1.0,,False,0.0
1383,21760477,Canasvieiras,Ap. em Canasvieiras - Ap.6,1.0,1.0,,False,1.0
1384,8615841,Centro,Centro de Florianópolis- Av. Beira Mar Norte,2.0,2.0,5.0,True,80.0
1385,37883412,Ingleses,Apartamento Novo na Praia dos Ingleses,2.0,2.0,5.0,False,6.0
1386,45423369,Canasvieiras,Canto dos Pássaros Flat-Canasvieiras-Ap. G Família,2.0,1.0,,False,0.0
1387,39327743,Jurerê,Luminoso apartamento em JURERÊ,1.0,1.0,5.0,True,20.0
1388,40527239,Canasvieiras,"Novo e moderno apartamento, de 3 quartos!",3.0,2.0,5.0,False,3.0
1389,31053910,Ingleses,Apt ingleses piscina vista panorâmica para o mar!,1.0,1.0,5.0,True,38.0
1390,39275794,Ingleses,Apartamento Novo e Moderno em local Paradisíaco,3.0,2.0,5.0,False,7.0
1391,38151981,Centro,Apto Centro ao lado do Shopping e pertinho do mar,3.0,1.0,5.0,True,14.0
1392,44665634,Canasvieiras,Venha conhecer  Florianópolis com conforto,1.0,1.0,,False,0.0
1393,40973073,Ingleses,Cobertura em área nobre da praia dos Ingleses,3.0,2.0,,False,0.0
1394,17216602,Lagoa da Conceição,Studio Simples e bem localizado na Lagoa,1.0,1.0,,False,1.0
1395,29952586,Canasvieiras,Apartamento na beira-mar de Canasvieiras,1.0,1.0,5.0,True,11.0
1396,25685814,Ingleses,"FLAT nos Ingleses 50 metros do mar, área nobre!",1.0,1.0,5.0,True,18.0
1397,38898209,Centro,Apto Av trompowsky 1 quadra beiramar,2.0,2.0,,False,0.0
1398,40651530,Ingleses,Apto 1 dorm condomínio frente ao mar,1.0,1.0,,False,0.0
1399,21596736,Jurerê,APTO STUDIO EM JURERÊ,1.0,1.0,5.0,True,86.0
1400,31103192,Canasvieiras,A melhor localização de Canasvieiras,3.0,2.0,,False,0.0
1401,30251808,Ingleses,Apartamento de 2 dormitórios com vista para o mar.,2.0,1.0,,False,0.0
1402,14992785,Ingleses,Excelente apartamento cobertura vista e saída mar,3.0,2.0,,False,2.0
1403,30266685,Ingleses,Apartamento em condominio frente a mar em inglêses,2.0,2.0,,False,0.0
1404,17790060,Canasvieiras,Canasvieiras-Apto com ar-condicionado e garagem.,1.0,1.0,5.0,True,25.0
1405,31230940,Ingleses,APARTAMENTO NOS INGLESES,1.0,1.0,,False,2.0
1406,29455258,Canasvieiras,Apto Canasvieiras para aluguel de temporada (04),1.0,1.0,5.0,True,6.0
1407,22496841,Ingleses,"Apartamento 200m do mar, no centrinho dos ingleses",2.0,2.0,5.0,True,10.0
1408,8809783,Lagoa da Conceição,Apto com 2 suítes próximo à lagoa.,2.0,2.0,5.0,True,22.0
1409,14893336,Ingleses,Ótimo apto em condomínio seguro próximo a praia,3.0,2.0,,False,0.0
1410,22577600,Ingleses,Lindo apartamento a poucos passos da praia,2.0,2.0,,False,0.0
1411,45517489,Ingleses,LINDA VISTA PARA A PRAIA,1.0,1.0,,False,0.0
1412,43797400,Canasvieiras,Apartamento em Condomínio Fechado - Canasvieiras,2.0,1.0,,False,0.0
1413,22273095,Canasvieiras,lindo apartamento de dois quartos proximo do mar,2.0,2.0,4.5,False,3.0
1414,33496482,Canasvieiras,Apartamento Canas,1.0,1.0,,False,1.0
1415,30107763,Ingleses,(306)Casa/apto inteiro em Ingleses Norte SI,3.0,2.0,,False,1.0
1416,29729135,Ingleses,"Apto 70 metros da Praia, Piscina, 02 Vagas garagem",2.0,1.0,,False,1.0
1417,39244606,Canasvieiras,Milton Leite - Greice,2.0,1.0,,False,0.0
1418,8735744,Ingleses,Apto com piscina perto da praia,2.0,1.0,5.0,True,8.0
1419,41372992,Canasvieiras,Apartamento em prédio Frente ao mar Canasvieiras,2.0,2.0,,False,1.0
1420,31238731,Ingleses,"Apartamento Ingleses, a 50m da praia",2.0,2.0,5.0,False,6.0
1421,9996658,Ingleses,"Aconchegante, gostoso, boa luminosidade natural.",1.0,1.0,,False,0.0
1422,32564172,Ingleses,Holiday Florianópolis - 155B,2.0,1.0,,False,0.0
1423,37425235,Ingleses,Cantinho Aconchegante apartamento de vidro,1.0,1.0,,False,0.0
1424,22041857,Canasvieiras,Loft de cobertura 1,1.0,1.0,5.0,False,22.0
1425,40300587,Canasvieiras,Canasvieiras - Ilha Morada do Sol,2.0,2.0,5.0,False,12.0
1426,28313470,Ingleses,Excluído,2.0,2.0,4.5,False,14.0
1427,22436565,Canasvieiras,Linda cobertura em Canasvieiras com vista para mar,2.0,2.0,4.5,False,18.0
1428,36339721,Ingleses,Praia dos Ingleses - Apto. Sol de Verão,3.0,2.0,,False,0.0
1429,44678372,Centro,Novo Studio•107 ※ Estilo no ♡ da cidade,,1.0,5.0,True,13.0
1430,39625012,Ingleses,Conforto  - Cobertura na praia dos Ingleses!,3.0,3.0,,False,0.0
1431,22081298,Canasvieiras,Apto Novo Locação Temporada em Canajurê,3.0,3.0,,False,0.0
1432,30955113,Ingleses,A melhor vista do mar dos ingleses!,1.0,1.0,,False,0.0
1433,16357822,Ingleses,POUSADA MONTANA 04,1.0,1.0,5.0,True,16.0
1434,21076036,Canasvieiras,Apartamento de luxo até 4 pessoas próximo a praia,1.0,1.0,4.5,False,5.0
1435,17846099,Canasvieiras,Apartamento de 2 quartos a 20 metros do mar 202,2.0,1.0,4.5,True,5.0
1436,27078032,Ingleses,Apartamento Completo C/ Piscina Ingleses,2.0,1.0,,False,1.0
1437,22060206,Ingleses,Ap 2 dorm c/ArCond-WiFi- 600 metros da praia,2.0,2.0,4.5,False,7.0
1438,15893926,Ingleses,"Apartamento na Praia dos Ingleses ""pé na areia"".",1.0,1.0,4.5,False,11.0
1439,16707502,Ingleses,Apartamento para temporada - Apto02,2.0,1.0,,False,1.0
1440,22146958,Ingleses,"Apto 2 dorm 1 Suíte, até 6 pessoas, Pé na areia",2.0,2.0,,False,1.0
1441,44341702,Jurerê,SOHO Residence com jardim e sacada em Jurerê,2.0,2.0,5.0,True,5.0
1442,42189101,Jurerê,Apartamento aconchegante em Jurerê,2.0,2.0,,False,0.0
1443,10450667,Jurerê,Apartamento de 1 quarto  a 200m da praia em Jurerê,1.0,1.0,5.0,True,60.0
1444,41447383,Ingleses,Em meio a tranquilidade e a diversão!,3.0,2.0,,False,2.0
1445,35342250,Ingleses,Apartamento completo a 200 metros do mar.,3.0,2.0,5.0,False,4.0
1446,22237299,Lagoa da Conceição,Apartamento Pedacinho do Céu na Lagoa da Conceição!,1.0,1.0,5.0,True,32.0
1447,36845757,Ingleses,"APARTAMENTO 02 DORM COM SUITE, A 50 METROS DO MAR",2.0,2.0,,False,0.0
1448,30374722,Ingleses,Apartamento em Florianópolis para temporada,2.0,2.0,,False,0.0
1449,30266993,Ingleses,Refugio do Capitão - Estudio 7 - Perto do mar,,1.0,5.0,True,23.0
1450,40982566,Ingleses,APARTAMENTO INGLESES-FLORIANÓPOLIS - PISCINA,3.0,2.0,,False,1.0
1451,20318171,Ingleses,"Apartamento, 300 metros da praia",2.0,2.0,0.0,False,0.0
1452,39798716,Ingleses,"Pousada Praia dos Ingleses, 150m do mar, 1Q, 4P",1.0,1.0,,True,2.0
1453,20947149,Ingleses,Excelente apartamento de 3 dormitórios,3.0,2.0,,False,2.0
1454,42848557,Centro,Apto com Vista para Beira Mar Norte  perto de Tudo,1.0,1.0,4.0,False,9.0
1455,30457160,Ingleses,2 suítes vista pro mar em cond completo Ingleses,2.0,2.0,5.0,True,14.0
1456,27054462,Canasvieiras,Loft de Cobertura 4,1.0,1.0,5.0,False,32.0
1457,22448398,Canasvieiras,Estúdio com ar cond. a 1 quadra e 1/2 d mar novo.,1.0,1.0,,False,2.0
1458,31493727,Ingleses,Apartamento da Rose,1.0,1.0,5.0,False,5.0
1459,40628811,Jurerê,Apartamento Moderno e Urbano em Jurerê,,1.0,,False,1.0
1460,42297907,Ingleses,Ap Completo nos Ingleses a 70 metros da praia 2,2.0,2.0,,False,0.0
1461,37720390,Ingleses,Fantástico! Vista Mar. Ingleses/Gaivotas apto 310,1.0,1.0,,False,2.0
1462,40985626,Canasvieiras,APTO 2 QUARTOS / 450m DO MAR (CANASVIEIRAS),2.0,2.0,5.0,False,3.0
1463,29896009,Canasvieiras,Apartamento em Canasvieiras próxima a praia,2.0,1.0,,False,2.0
1464,41587988,Ingleses,Apto mobiliado a 3 km da Praia dos Ingleses.,2.0,2.0,,False,0.0
1465,14049248,Canasvieiras,Cobertura com Jacuzzi e Terraço Privado,3.0,2.0,5.0,False,41.0
1466,41227558,Canasvieiras,Suíte no centro do Canasvierias-com café da manhã,1.0,1.0,3.0,False,3.0
1467,36695413,Canasvieiras,COBERTURA A 50M DO MAR DE CANASVIEIRAS,1.0,1.0,5.0,True,4.0
1468,37081932,Canasvieiras,Apto Praia de Canasvieiras - Floripa - prox Jurerê,2.0,1.0,5.0,False,21.0
1469,24156798,Ingleses,A sua cobertura na praia dos Ingleses em Floripa.,2.0,2.0,5.0,True,67.0
1470,16839987,Jurerê,Apto novo em Jurerê Internacional com 3 suites,3.0,4.0,5.0,False,12.0
1471,39409422,Jurerê,Apartamento próximo do mar Jurerê Internacional,2.0,1.0,5.0,True,15.0
1472,44512649,Ingleses,APT. COBIÇADO NOS 7 MARES,3.0,2.0,,False,0.0
1473,40582204,Jurerê,Studio de Luxo Resort Jurerê Internacional ILC1211,1.0,1.0,5.0,False,12.0
1474,33461737,Canasvieiras,"Apartamento dois dormitórios,  bem localizado.",2.0,2.0,0.0,False,0.0
1475,44662576,Centro,Amplo apartamento a 50 metros da Beira Mar,4.0,3.0,5.0,False,6.0
1476,40983719,Ingleses,Apartamento de férias em Florianópolis,1.0,1.0,,False,1.0
1477,34929048,Canasvieiras,Hospede-se no melhor de Florianópolis!,1.0,1.0,5.0,True,33.0
1478,38356278,Ingleses,Ampla cobertura frente para o mar com piscina,3.0,2.0,5.0,True,4.0
1479,36003219,Ingleses,Flat Ingleses Apart Hotel,1.0,1.0,,False,1.0
1480,27508805,Ingleses,Excelente apartamento na Praia dos Ingleses,2.0,2.0,5.0,True,17.0
1481,41239219,Canasvieiras,Kit net Próxima a Praia,1.0,1.0,5.0,True,6.0
1482,30362388,Ingleses,Lindo apartamento em Ingleses 400 metros da praia,3.0,2.0,5.0,False,4.0
1483,40000115,Canasvieiras,Grande apto familiar a 200m da praia!,2.0,2.0,,False,1.0
1484,27508450,Ingleses,Seu lar no Centrinho da Praia dos Ingleses,3.0,2.0,5.0,True,6.0
1485,14630013,Ingleses,Apartamento em frente ao mar. Pé na areia!!!,3.0,2.0,3.5,False,4.0
1486,28338914,Canasvieiras,RES.OASIS DE RENE Apto. 101,1.0,1.0,,True,1.0
1487,40760556,Canasvieiras,201 Creta  80m do mar,1.0,1.0,,True,0.0
1488,40009571,Ingleses,"Apt4 a 50m do mar, 2 quartos, 2 banheiros, 2 vagas",2.0,2.0,,False,0.0
1489,5550495,Ingleses,Apto 2 Quartos Ingleses c/ Piscina,2.0,2.0,,False,2.0
1490,22538241,Ingleses,Apartamento para temporada - Apto 03,1.0,1.0,4.0,False,5.0
1491,21783628,Ingleses,"Pé na areia e mar, Centro Ingleses, Florianópolis",2.0,2.0,,False,1.0
1492,41797983,Jurerê,Lindo apto.  de 1 quarto em Jurerê Internacional.,1.0,1.0,,False,2.0
1493,45503955,Jurerê,Apartamento em Jurerê,2.0,1.0,,False,1.0
1494,42331766,Ingleses,"Apartamento perto da praia, com 3 suítes e lavabo",3.0,3.0,,False,0.0
1495,36895344,Ingleses,Apto Novo na Rua da Praia com Piscina Infinita,1.0,1.0,,False,2.0
1496,41908302,Ingleses,Apartamento a 500 metros da praia dos Ingleses,2.0,1.0,,False,0.0
1497,42131823,Ingleses,PRAIA DOS INGLESES FLORIANÓPOLIS AP 2 DORMITÓRIOS,2.0,1.0,,False,0.0
1498,30997290,Canasvieiras,Apto 30 metros do mar de Canasvieiras,2.0,2.0,5.0,False,9.0
1499,42717943,Centro,"Conforto, praticidade e boa localização no centro.",1.0,1.0,5.0,False,8.0
1500,45467485,Ingleses,"Um lugar aconchegante, para você e sua família.",1.0,1.0,,False,0.0
1501,10400678,Canasvieiras,Alugo imóvel na praia Canasvieiras,1.0,1.0,5.0,False,11.0
1502,19923078,Canasvieiras,Apto aconchegante próximo a praia,1.0,1.0,4.5,False,8.0
1503,9713956,Ingleses,"Cobertura grande linda, 350m praia",3.0,2.0,,False,1.0
1504,40343943,Ingleses,Cobertura à 450mts da praia dos Ingleses,2.0,2.0,5.0,False,3.0
1505,8594960,Ingleses,Apartamentos em Ingleses 02dorms,2.0,1.0,,False,0.0
1506,21218000,Ingleses,Apto 3 Dorm. em Ingleses,3.0,2.0,5.0,True,66.0
1507,40199272,Ingleses,Cobertura em frente à praia com piscina privativa,2.0,2.0,,False,1.0
1508,28226649,Ingleses,Lindo apartamento nos Ingleses a 400 m da praia.,3.0,2.0,,False,1.0
1509,3993448,Lagoa da Conceição,COBERTURA COM PISCINA E VISTA NA LAGOA,4.0,5.0,,False,0.0
1510,41884615,Jurerê,Local para férias inolvidáveis,2.0,1.0,,False,0.0
1511,21411644,Canasvieiras,ELEGANTE APTO DE PRAIA,2.0,1.0,4.5,False,4.0
1512,15788398,Lagoa da Conceição,ALUGO APTO COM VISTA PARA A LAGOA DA CONCEIÇÃO.,2.0,1.0,5.0,False,3.0
1513,35462670,Ingleses,"Pousada Praia dos Ingleses, 150m do mar, Stúdio,2P",1.0,1.0,5.0,True,23.0
1514,22007238,Ingleses,Flat a Beira Mar - Top!!!,1.0,1.0,,False,1.0
1515,22159286,Canasvieiras,"Relaxe no paraíso de Canasvieiras, Jurerê e região",2.0,1.0,5.0,True,15.0
